20211227	994	1	1.8197184801101685	1.5219037532806396
20211227	994	2	1.1513360738754272	0.7482390403747559
20211227	994	3	0.6450014710426331	0.6889398694038391
20211227	994	4	0.4303390085697174	0.4971059560775757
20211227	994	5	0.3457593619823456	0.4492713212966919
20211227	994	6	0.3027364909648895	0.4981812834739685
20211227	994	7	0.25025129318237305	0.45564937591552734
20211227	994	8	0.18055038154125214	0.5797809958457947
20211227	994	9	0.17158488929271698	0.5211608409881592
20211227	994	10	0.1475428342819214	0.25708574056625366
20211227	994	11	0.16643641889095306	0.39586925506591797
20211227	994	12	0.14140741527080536	0.33718782663345337
20211227	994	13	0.11107593029737473	0.475280225276947
20211227	994	14	0.11177606880664825	0.34489506483078003
20211227	994	15	0.07788141816854477	0.3758326768875122
20211227	994	16	0.08610327541828156	0.3328862488269806
20211227	994	17	0.09572777152061462	0.37811899185180664
20211227	994	18	0.061702921986579895	0.36483895778656006
20211227	994	19	0.07306447625160217	0.5201979875564575
20211227	994	20	0.047194186598062515	0.2843337059020996
20211227	994	21	0.09921888262033463	0.33870136737823486
20211227	994	22	0.07212590426206589	0.4101119637489319
20211227	994	23	0.06676045805215836	0.30139151215553284
20211227	994	24	0.042642366141080856	0.46694692969322205
20211227	994	25	0.04435211420059204	0.494436115026474
20211227	994	26	0.0684477910399437	0.30175504088401794
20211227	994	27	0.03697698935866356	0.5782462358474731
20211227	994	28	0.019862841814756393	0.4944317936897278
20211227	994	29	0.03461553528904915	0.4451685845851898
20211227	994	30	0.02848603017628193	0.38334640860557556
20211227	994	31	0.04183831065893173	0.280335396528244
20211227	994	32	0.017598822712898254	0.42255792021751404
20211227	994	33	0.030543040484189987	0.6267284750938416
20211227	994	34	0.05150969699025154	0.41226714849472046
20211227	994	35	0.023989355191588402	0.42833802103996277
20211227	994	36	0.020225422456860542	0.36385759711265564
20211227	994	37	0.02313832938671112	0.5613047480583191
20211227	994	38	0.042336564511060715	0.3822473883628845
20211227	994	39	0.03365616500377655	0.4409042298793793
20211227	994	40	0.04179028794169426	0.790044903755188
20211227	994	41	0.03404276445508003	0.4058445990085602
20211227	994	42	0.015466081909835339	0.5525556802749634
20211227	994	43	0.011272181756794453	0.4653972387313843
20211227	994	44	0.024014843627810478	0.43556374311447144
20211227	994	45	0.03634785860776901	0.28336265683174133
20211227	994	46	0.05825825408101082	0.34267115592956543
20211227	994	47	0.013267741538584232	0.7129876017570496
20211227	994	48	0.026377780362963676	0.34618228673934937
20211227	994	49	0.019222738221287727	0.5218654870986938
20211227	994	50	0.0038502966053783894	0.9796993136405945
20211227	994	51	0.005480565596371889	0.3798190951347351
